,borough,neighborhood,block,lot,easement,building_class_present,address,zip_code,commmercial_units,land_sq_feet,gross_sq_feet,year_built,sale_price,sale_date
274391,4,BAYSIDE,7379,20,,A1,50-30 203 STREET,11364,0,2600,1408,1920,507500,2012-07-10
274392,4,BAYSIDE,7379,27,,A1,50-44 203RD   STREET,11364,0,2700,1408,1920,474000,2012-02-27
274393,4,BAYSIDE,7380,14,,A5,50-18 204TH STREET,11364,0,2742,1224,1955,0,2012-06-25
274395,4,BAYSIDE,7382,22,,A5,50-38 206TH STREET,11364,0,2500,1088,1955,0,2012-02-07
274396,4,BAYSIDE,7383,43,,A5,50-35 206TH STREET,11364,0,2242,1388,1925,0,2012-07-27
274397,4,BAYSIDE,7385,44,,A1,50-27 208TH   STREET,11364,0,4000,2444,2010,990000,2012-06-13
274398,4,BAYSIDE,7385,47,,A1,50-23 208TH   STREET,11364,0,4000,2444,2010,960000,2012-06-28
274399,4,BAYSIDE,7386,50,,A1,50-17 OCEANIA STREET,11364,0,5300,3210,1940,0,2012-05-14
274400,4,BAYSIDE,7387,1,,A3,210-02 50TH AVENUE,11364,0,4000,898,1935,0,2012-03-20
274401,4,BAYSIDE,7388,1,,A1,211-04 50TH AVENUE,11364,0,4000,1196,1935,655000,2012-07-12
274402,4,BAYSIDE,7388,26,,A0,50-44 212 STREET,11364,0,4000,1075,1945,0,2012-09-21
274403,4,BAYSIDE,7389,20,,A1,5032 213 STREET,11364,0,4000,1720,1935,0,2012-01-11
274404,4,BAYSIDE,7390,10,,A1,50-12 214TH STREET,11364,0,4000,2000,1940,0,2012-11-15
274405,4,BAYSIDE,7392,64,,A0,4863 BELL BLVD.,11364,0,4042,1250,1945,0,2012-04-19
274406,4,BAYSIDE,7392,78,,A0,48-35 BELL BOULEVARD,11364,0,4042,1250,1945,520000,2012-07-06
274407,4,BAYSIDE,7396,11,,A1,50-01 216TH   STREET,11364,0,4000,1803,1935,720000,2012-05-30
274408,4,BAYSIDE,7396,17,,A1,49-17 216 STREET,11364,0,4000,1338,1935,635000,2012-04-26
274409,4,BAYSIDE,7396,41,,A5,216-16 48TH AVENUE,11364,0,3604,2115,1935,0,2012-02-01
274410,4,BAYSIDE,7397,7,,A1,214-34 51ST   AVENUE,11364,0,4800,1600,1935,705000,2012-06-01
274411,4,BAYSIDE,7397,21,,A0,51-14 216TH   STREET,11364,0,6051,1170,1945,700000,2012-12-19
274412,4,BAYSIDE,7397,37,,A9,51-35 BELL BOULEVARD,11364,0,4000,1250,1935,0,2012-11-05
274413,4,BAYSIDE,7397,43,,A1,51-23 BELL BOULEVARD,11364,0,4042,2000,1935,649000,2012-02-09
274414,4,BAYSIDE,7398,6,,A0,51-04 217 STREET,11364,0,4500,1275,1950,605000,2012-04-27
274415,4,BAYSIDE,7400,54,,A1,49-01 217TH   STREET,11364,0,3705,1488,1935,650000,2012-10-25
274416,4,BAYSIDE,7400,70,,A0,49-20 SPRINGFIELD BLVD.,11364,0,5828,1695,1945,0,2012-09-25
274417,4,BAYSIDE,7402,71,,A1,217-26 51ST   AVENUE,11364,0,4000,1755,1940,0,2012-12-14
274418,4,BAYSIDE,7403,10,,A0,217-10 53RD AVENUE,11364,0,4200,1550,1950,668000,2012-12-18
274419,4,BAYSIDE,7404,118,,A2,219-15 56TH AVENUE,11364,0,4080,1092,1950,0,2012-11-02
274420,4,BAYSIDE,7404,134,,A0,217-31 56TH AVENUE,11364,0,5260,1050,1950,583100,2012-05-30
274421,4,BAYSIDE,7404,140,,A0,217-19 56TH AVENUE,11364,0,5330,1183,1950,568000,2012-07-30
274422,4,BAYSIDE,7409,27,,A0,53-44 201ST   STREET,11364,0,4000,1450,1950,638000,2012-06-19
274423,4,BAYSIDE,7409,37,,A0,53-43 FRANCIS LEWIS BLVD,11364,0,3880,1257,1950,479000,2012-02-16
274424,4,BAYSIDE,7409,42,,A0,53-35 FRANCIS LEWIS BLVD,11364,0,3880,1257,1950,510000,2012-06-11
274425,4,BAYSIDE,7412,14,,A1,53-16 CLEARVIEW EXPRESSWAY,11364,0,4000,2444,1950,0,2012-02-18
274426,4,BAYSIDE,7412,14,,A1,53-16 CLEARVIEW EXPRESSWAY,11364,0,4000,2444,1950,0,2012-02-17
274427,4,BAYSIDE,7414,28,,A5,53-42 206TH   STREET,11364,0,2700,1296,1950,485000,2012-11-29
274428,4,BAYSIDE,7415,29,,A5,53-42 207TH STREET,11364,0,2700,1224,1950,492500,2012-02-15
274429,4,BAYSIDE,7415,38,,A5,53-49 206TH STREET,11364,0,2700,1224,1950,0,2012-04-10
274430,4,BAYSIDE,7415,51,,A5,53-21 206TH STREET,11364,0,2700,1224,1950,408000,2012-10-16
274431,4,BAYSIDE,7415,56,,A5,53-09 206TH STREET,11364,0,2700,1224,1950,0,2012-12-17
274432,4,BAYSIDE,7417,14,,A2,53-16 OCEANIA STREET,11364,0,4000,1120,1950,245000,2012-05-08
274433,4,BAYSIDE,7420,13,,A0,53-16 212TH   STREET,11364,0,3960,956,1950,635000,2012-09-27
274434,4,BAYSIDE,7420,25,,A0,53-40 212TH STREET,11364,0,3960,1365,1950,0,2012-07-18
274435,4,BAYSIDE,7420,50,,A1,53-23 211 STREET,11364,0,3960,2359,1940,0,2012-12-26
274436,4,BAYSIDE,7423,4,,A1,214-04 53RD AVENUE,11364,0,3908,2000,1935,595000,2012-02-23
274437,4,BAYSIDE,7424,17,,A1,53-40 BELL BOULEVARD,11364,0,4200,2000,1935,680000,2012-09-07
274438,4,BAYSIDE,7430,54,,A0,56-15 201ST   STREET,11364,0,4000,1175,1945,540000,2012-04-18
274439,4,BAYSIDE,7432,43,,A0,56-35 203RD STREET,11364,0,4000,1255,1950,580000,2012-03-27
274440,4,BAYSIDE,7434,9,,A5,56-08 206TH   STREET,11364,0,1800,1152,1945,0,2012-04-17
274441,4,BAYSIDE,7435,16,,A5,56-18 207TH   STREET,11364,0,2500,960,1950,432250,2012-05-30
274442,4,BAYSIDE,7435,20,,A5,56-26 207TH   STREET,11364,0,2500,1200,1950,473000,2012-08-15
274443,4,BAYSIDE,7436,43,,A5,56-47 207TH   STREET,11364,0,2500,960,1940,0,2012-04-19
274444,4,BAYSIDE,7437,34,,A1,56-51 208 STREET,11364,0,5000,3060,2006,1250000,2012-05-18
274445,4,BAYSIDE,7438,33,,A2,209-11 58TH AVENUE,11364,0,4000,1962,1960,0,2012-09-27
274446,4,BAYSIDE,7439,20,,A1,56-37 210TH   STREET,11364,0,7425,2732,1930,0,2012-12-27
274447,4,BAYSIDE,7443,1,,S1,56-03 214TH   STREET,11364,1,5065,3745,1950,0,2012-08-22
274448,4,BAYSIDE,7443,34,,A0,56-43 214TH   STREET,11364,0,3990,1200,1950,0,2012-01-06
274449,4,BAYSIDE,7443,34,,A0,56-43 214TH   STREET,11364,0,3990,1200,1950,0,2012-01-06
274450,4,BAYSIDE,7443,42,,A0,56-27 214TH STREET,11364,0,3990,1200,1950,615000,2012-06-01
274451,4,BAYSIDE,7444,9,,A1,56-10 BELL BLVD,11364,0,3691,2242,1950,835000,2012-11-01
274452,4,BAYSIDE,7444,11,,A0,56-14 BELL BOULEVARD,11364,0,3691,1449,1950,625000,2012-05-14
274453,4,BAYSIDE,7444,30,,A1,56-49 215TH STREET,11364,0,4653,1296,1940,0,2012-07-02
274454,4,BAYSIDE,7446,8,,A2,56-06 218TH   STREET,11364,0,5760,1420,1960,0,2012-12-12
274455,4,BAYSIDE,7447,6,,A2,56-04 219 STREET,11364,0,4400,1068,1960,610000,2012-05-17
274456,4,BAYSIDE,7447,16,,A2,56-24 219TH STREET,11364,0,4000,1068,1960,639000,2012-07-27
274457,4,BAYSIDE,7447,20,,A2,56-32 219TH STREET,11364,0,4000,1068,1960,0,2012-09-07
274458,4,BAYSIDE,7448,6,,A2,56-04 220TH   STREET,11364,0,5475,968,1950,0,2012-09-14
274459,4,BAYSIDE,7448,40,,A2,56-55 219TH STREET,11364,0,4000,968,1950,675000,2012-11-19
274460,4,BAYSIDE,7453,11,,A3,58-06 203RD   STREET,11364,0,4000,2160,2004,880000,2012-06-12
274461,4,BAYSIDE,7453,52,,A0,58-31 202ND STREET,11364,0,4000,1205,1945,738888,2012-10-26
274462,4,BAYSIDE,7456,33,,A5,58-56 206TH STREET,11364,0,1800,1584,1940,460000,2012-05-23
274463,4,BAYSIDE,7456,65,,A5,58-13 205TH   STREET,11364,0,1800,1683,1940,455000,2012-09-28
274464,4,BAYSIDE,7457,17,,A5,58-26 207TH   STREET,11364,0,2500,960,1950,296500,2012-03-19
274465,4,BAYSIDE,7457,27,,A5,5844 207TH STREET,11364,0,2500,960,1950,409000,2012-04-05
274466,4,BAYSIDE,7457,28,,A5,58-48 207TH   STREET,11364,0,2500,960,1950,465000,2012-10-23
274467,4,BAYSIDE,7457,50,,A5,5843 206TH STREET,11364,0,1800,1152,1940,330000,2012-03-15
274468,4,BAYSIDE,7457,65,,A5,5811A 206TH   STREET,11364,0,1800,1152,1940,425000,2012-07-13
274469,4,BAYSIDE,7458,18,,A2,58-28 208TH   STREET,11364,0,4000,1144,1950,0,2012-07-06
274470,4,BAYSIDE,7458,49,,A5,58-39 207TH   STREET,11364,0,2500,1120,1950,430000,2012-10-18
274471,4,BAYSIDE,7458,49,,A5,58-39 207TH   STREET,11364,0,2500,1120,1950,0,2012-06-26
274472,4,BAYSIDE,7458,55,,A5,58-27 207TH   STREET,11364,0,2500,1120,1950,405000,2012-10-05
274473,4,BAYSIDE,7458,55,,A5,58-27 207TH   STREET,11364,0,2500,1120,1950,0,2012-04-09
274474,4,BAYSIDE,7459,62,,A2,58-11 208 STREET,11364,0,4000,1222,1955,555000,2012-09-12
274475,4,BAYSIDE,7461,78,,A1,58-28 211TH   STREET,11364,0,5050,1400,1955,0,2012-08-22
274476,4,BAYSIDE,7461,112,,A2,58-35 210TH STREET,11364,0,4760,1182,1955,528000,2012-11-14
274477,4,BAYSIDE,7462,68,,A1,58-07 211TH STREET,11364,0,3840,1420,1940,608000,2012-06-14
274478,4,BAYSIDE,7463,25,,A1,58-46 213TH STREET,11364,0,4048,2184,1950,530000,2012-01-18
274479,4,BAYSIDE,7465,5,,A1,5806 215TH STREET,11364,0,3998,1944,1945,0,2012-07-22
274480,4,BAYSIDE,7467,3,,A1,58-04 217TH   STREET,11364,0,3828,1783,1940,0,2012-06-20
274481,4,BAYSIDE,7469,41,,A0,58-39 218TH STREET,11364,0,4000,1535,1945,685000,2012-08-03
274482,4,BAYSIDE,7471,57,,A0,58-17 220TH   STREET,11364,0,5600,1329,1945,640000,2012-12-13
274483,4,BAYSIDE,7473,53,,A2,45-27 220TH   STREET,11361,0,5000,1150,1955,676800,2012-11-07
274484,4,BAYSIDE,7474,64,,A1,45-21 220TH PLACE,11361,0,4950,1504,1930,735000,2012-12-27
274485,4,BAYSIDE,7491,1,,A3,222-03 GARLAND DRIVE,11364,0,9025,2430,1955,0,2012-05-01
274486,4,BAYSIDE,7492,6,,A3,222-18 GARLAND DRIVE,11364,0,7300,2496,1960,0,2012-09-20
274487,4,BAYSIDE,7492,50,,A3,222-15 KENILWORTH DRIVE,11364,0,6000,2896,1960,750000,2012-03-14
274488,4,BAYSIDE,7500,46,,A3,49-70 HORATIO PARKWAY,11364,0,6500,2280,1960,920000,2012-12-28
274489,4,BAYSIDE,7500,72,,A3,227-27 HOXIE DRIVE,11364,0,10735,2467,1960,0,2012-02-25
274490,4,BAYSIDE,7500,82,,A3,227-01 HOXIE DRIVE,11364,0,7474,2280,1960,650000,2012-12-18
274491,4,BAYSIDE,7500,88,,A3,49-23 CLOVERDALE BOULEVARD,11364,0,6800,2280,1960,700000,2012-06-12
274492,4,BAYSIDE,7501,13,,A2,50-11 228TH   STREET,11364,0,4370,2106,1950,688000,2012-10-23
274493,4,BAYSIDE,7502,8,,M9,50-47 CLOVERDALE BOULEVARD,11364,1,4800,2040,1950,0,2012-01-03
274494,4,BAYSIDE,7502,34,,A2,50-10 228TH   STREET,11364,0,4900,1920,1955,655000,2012-12-28
274495,4,BAYSIDE,7506,1,,A2,50-04 231ST   STREET,11364,0,5500,1424,1955,746000,2012-08-30
274496,4,BAYSIDE,7506,13,,A2,50-30 231ST   STREET,11364,0,5000,2848,1955,690000,2012-02-15
274497,4,BAYSIDE,7510,70,,A2,53-15 EAST HAMPTON BLVD,11364,0,5000,1634,1950,500000,2012-10-16
274498,4,BAYSIDE,7512,34,,A2,227-18 56 AVENUE,11364,0,5472,1325,1955,0,2012-07-23
274499,4,BAYSIDE,7512,48,,A2,56-34 228TH STREET,11364,0,4000,1100,1950,0,2012-01-09
274500,4,BAYSIDE,7513,30,,A1,56-06 229TH ST.,11364,0,5670,1650,1950,0,2012-02-16
274501,4,BAYSIDE,7516,22,,A2,56-30 EAST HAMPTON BLVD,11364,0,5000,1444,1950,880000,2012-09-28
274502,4,BAYSIDE,7516,41,,A2,231-11 57TH   AVENUE,11364,0,5000,1584,1950,739000,2012-03-20
274503,4,BAYSIDE,7520,62,,A5,58-28 229TH   STREET,11364,0,3000,1224,1950,478000,2012-05-15
274504,4,BAYSIDE,7524,18,,A5,57-15 225TH   STREET,11364,0,2588,2200,1965,630000,2012-08-03
274505,4,BAYSIDE,7525,8,,A5,57-45 224TH STREET,11364,0,2576,2200,1965,685000,2012-07-10
274506,4,BAYSIDE,7526,36,,A5,57-14 224TH STREET,11364,0,2800,1900,1965,690000,2012-11-28
274507,4,BAYSIDE,7530,6,,A1,223-12 56TH   ROAD,11364,0,3075,2835,1965,810000,2012-01-20
274508,4,BAYSIDE,7566,4,,A2,58-15 230TH STREET,11364,0,5000,2450,1960,0,2012-03-02
275086,4,BEECHHURST,4542,32,,A2,154-63 RIVERSIDE DRIVE,11357,0,3800,2770,1980,0,2012-12-13
275087,4,BEECHHURST,4542,34,,A2,154-67 RIVERSIDE DRIVE,11357,0,4275,3360,1980,0,2012-12-05
275088,4,BEECHHURST,4543,1,,A3,6-51 154TH   PLACE,11357,0,4660,3196,1985,999000,2012-10-15
275089,4,BEECHHURST,4543,1,,A3,6-51 154TH   PLACE,11357,0,4660,3196,1985,999000,2012-10-15
275090,4,BEECHHURST,4543,3,,A3,154-18 RIVERSIDE DRIVE,11357,0,5150,3068,1985,1175000,2012-06-11
275091,4,BEECHHURST,4545,43,,A1,154-18 9TH AVENUE,11357,0,4000,1882,1965,0,2012-01-05
275092,4,BEECHHURST,4546,5,,A1,154-59 11TH   AVENUE,11357,0,3742,1484,1910,0,2012-12-04
275093,4,BEECHHURST,4546,39,,A1,154-22 10 AVENUE,11357,0,5000,1779,1901,625000,2012-12-21
275094,4,BEECHHURST,4546,50,,A1,154-46 10TH AVENUE,11357,0,4000,1250,1915,0,2012-02-28
275095,4,BEECHHURST,4547,28,,A1,154-11 12TH AVENUE,11357,0,4000,1104,1925,550000,2012-08-17
275096,4,BEECHHURST,4547,38,,S0,11-03 154TH STREET,11357,2,2000,2400,1930,0,2012-06-06
275097,4,BEECHHURST,4548,50,,A1,154-32 12TH   AVENUE,11357,0,4000,976,1920,436500,2012-11-08
275098,4,BEECHHURST,4549,5,,A1,154-59 13TH   AVENUE,11357,0,5242,1770,1920,525000,2012-10-01
275099,4,BEECHHURST,4551,11,,A3,158-23 RIVERSIDE DRIVE,11357,0,11100,3408,1940,3450000,2012-01-10
275100,4,BEECHHURST,4552,34,,A0,6-30 159TH   STREET,11357,0,5000,1225,1950,0,2013-01-01
275101,4,BEECHHURST,4553,18,,A5,6-05 159TH ST.,11357,0,1600,1024,1945,0,2012-01-16
275102,4,BEECHHURST,4553,41,,A5,6-14 160TH STREET,11357,0,1600,992,1945,390000,2012-03-13
275103,4,BEECHHURST,4553,48,,A5,6-28 160TH STREET,11357,0,1600,1024,1945,385000,2012-08-02
275104,4,BEECHHURST,4553,55,,A5,159-17 POWELLS COVE BLVD,11357,0,1600,1024,1945,0,2012-07-19
275105,4,BEECHHURST,4554,7,,A5,157-65 9 AVENUE,11357,0,1792,1024,1930,465000,2012-01-10
275106,4,BEECHHURST,4554,30,,A1,157-07 9 AVENUE,11357,0,4000,3918,2004,0,2012-08-03
275107,4,BEECHHURST,4554,38,,A1,7-11 157TH   STREET,11357,0,5000,2175,1950,820000,2012-12-17
275108,4,BEECHHURST,4554,64,,A5,158-24 POWELLS COVE BOULEVA,11357,0,3008,1024,1930,0,2012-01-19
275109,4,BEECHHURST,4555,30,,A1,157-03 10TH   AVENUE,11357,0,4100,2059,1925,0,2012-07-01
275110,4,BEECHHURST,4556,17,,A2,157-37 11TH   AVENUE,11357,0,4000,1125,1950,645000,2012-03-06
275111,4,BEECHHURST,4556,17,,A2,157-37 11TH   AVENUE,11357,0,4000,1125,1950,0,2012-03-06
275112,4,BEECHHURST,4556,50,,A1,157-34 10TH AVENUE,11357,0,4000,1864,1925,0,2012-05-09
275113,4,BEECHHURST,4557,12,,A1,157-45 12TH AVENUE,11357,0,4000,1998,1935,530000,2012-07-30
275114,4,BEECHHURST,4558,9,,A2,157-51 12TH   ROAD,11357,0,4000,1956,1960,0,2012-01-16
275115,4,BEECHHURST,4559,43,,A2,157-18 12TH ROAD,11357,0,4000,1530,1945,399000,2012-02-17
275116,4,BEECHHURST,4563,10,,A1,14-57 155TH STREET,11357,0,4000,2736,1989,0,2012-06-06
275117,4,BEECHHURST,4565,9,,A1,1451 156 STREET,11357,0,4000,1746,1930,680000,2012-06-25
275118,4,BEECHHURST,4565,36,,A0,14-05 156TH   STREET,11357,0,6000,2119,1950,0,2012-05-09
275119,4,BEECHHURST,4566,92,,S1,156-11 CROSS ISLAND PARKWAY,11357,1,3800,1888,1935,540000,2013-01-01
275120,4,BEECHHURST,4566,97,,A1,15601 CROSS ISLAND PARKWAY,11357,0,2400,1242,1910,0,2012-03-16
275121,4,BEECHHURST,4567,4,,A2,157-11 CRYDERS LANE,11357,0,2847,3332,1975,810000,2012-09-07
275122,4,BEECHHURST,4568,82,,A1,157-22 CRYDERS LANE,11357,0,4122,2067,1975,860000,2012-03-29
275123,4,BEECHHURST,4570,84,,A2,158-15 CROSS ISLD PKWY SR N,11357,0,4464,2976,1940,0,2012-10-15
275124,4,BEECHHURST,4571,11,,A1,14-41 159 STREET,11357,0,8000,1700,1935,975000,2012-09-12
275125,4,BEECHHURST,4571,27,,A1,159-04 14TH   AVENUE,11357,0,6000,2983,1940,0,2012-06-11
275126,4,BEECHHURST,4574,30,,A1,6-29 161ST   STREET,11357,0,6083,3242,1920,800000,2012-02-24
275127,4,BEECHHURST,4577,1,,A1,16039 9TH AVENUE,11357,0,5800,1786,1925,0,2012-08-01
275128,4,BEECHHURST,4581,31,,A1,160-22 12TH   AVENUE,11357,0,8000,3776,2010,400000,2012-03-27
275129,4,BEECHHURST,4584,6,,A1,160-03 CRYDERS LANE,11357,0,5781,3008,2010,1500000,2012-07-25
275130,4,BEECHHURST,4584,37,,A1,14-18 161ST   STREET,11357,0,6217,2160,1930,650000,2012-10-23
275131,4,BEECHHURST,4585,50,,A1,160-12 CRYDERS LANE,11357,0,7031,6686,2005,1750000,2012-04-19
275132,4,BEECHHURST,4586,30,,A3,14-08 162ND STREET,11357,0,8167,3583,2011,700000,2012-09-13
275133,4,BEECHHURST,4587,93,,A2,14-55 161 STREET,11357,0,7000,1189,1950,760000,2012-02-09
275134,4,BEECHHURST,4592,14,,A2,162-12 12TH AVENUE,11357,0,4000,925,1950,480000,2012-08-23
275135,4,BEECHHURST,4593,26,,A1,162-33 13TH   AVENUE,11357,0,4000,1701,1955,680000,2012-05-09
275136,4,BEECHHURST,4593,133,,A1,162-17 13TH   AVENUE,11357,0,4085,2940,2006,1150000,2012-04-16
275137,4,BEECHHURST,4595,10,,A1,162-46 14TH AVENUE,11357,0,6000,1368,1930,1075000,2012-08-30
275138,4,BEECHHURST,4595,55,,A2,164-01 CRYDERS LANE,11357,0,6500,1340,1945,0,2012-03-22
275139,4,BEECHHURST,4596,30,,A2,162-06 CRYDERS LANE,11357,0,10556,3565,1950,235000,2013-01-01
275140,4,BEECHHURST,4596,30,,A2,162-06 CRYDERS LANE,11357,0,10556,3565,1950,237000,2012-10-01
275141,4,BEECHHURST,4597,56,,A1,1460 164 STREET,11357,0,6000,1727,1930,0,2012-05-10
275142,4,BEECHHURST,4598,39,,A1,14-77 164TH STREET,11357,0,4000,1312,1920,757500,2012-05-11
275143,4,BEECHHURST,4600,32,,A2,14-89 165TH   STREET,11357,0,4300,2138,1950,0,2012-02-08
275144,4,BEECHHURST,4606,74,,A2,10-40 BURTON STREET,11357,0,6000,3165,1975,975000,2012-06-01
275145,4,BEECHHURST,4611,13,,A1,166-16 14TH AVENUE,11357,0,5000,1704,1925,999000,2012-03-21
275146,4,BEECHHURST,4615,8,,A1,14-33 BURTON STREET,11357,0,4000,2880,1989,0,2012-07-17
275147,4,BEECHHURST,4615,28,,A1,167-14 CRYDERS LANE,11357,0,4633,3630,1987,0,2012-09-27
275148,4,BEECHHURST,4615,28,,A1,167-14 CRYDERS LANE,11357,0,4633,3630,1987,293750,2012-09-19
275149,4,BEECHHURST,4618,25,,A2,14-77 166TH   STREET,11357,0,3800,2400,1955,760000,2012-05-03
275150,4,BEECHHURST,4618,33,,A1,14-58 BURTON STREET,11357,0,3800,2504,1975,0,2012-05-22
275245,4,BELLE HARBOR,16195,20,,A2,533 BEACH 127TH STREET,11694,0,2658,1000,1925,362000,2012-08-27
275246,4,BELLE HARBOR,16197,27,,A1,535 BEACH 129 STREET,11694,0,2000,1290,1930,385000,2012-07-26
275247,4,BELLE HARBOR,16206,11,,A5,461 BEACH 124TH STREET,11694,0,2400,1332,1965,460000,2012-01-12
275248,4,BELLE HARBOR,16206,64,,A1,442 BEACH 125 STREET,11694,0,2650,1160,1940,565000,2012-06-05
275249,4,BELLE HARBOR,16208,63,,A1,440 BEACH 127 STREET,11694,0,2650,1280,1930,620000,2012-03-28
275250,4,BELLE HARBOR,16209,54,,A1,424 BEACH 128TH STREET,11694,0,2650,1555,1930,460000,2012-05-22
275251,4,BELLE HARBOR,16211,62,,A1,432 BEACH 130TH STREET,11694,0,4000,1712,1915,650000,2012-06-29
275252,4,BELLE HARBOR,16223,65,,A1,248 BEACH 128TH STREET,11694,0,3400,2031,1920,0,2012-05-14
275253,4,BELLE HARBOR,16224,24,,A1,223 BEACH 128TH STREET,11694,0,3325,3000,1920,0,2012-03-26
275254,4,BELLE HARBOR,16225,12,,A2,253 BEACH 129TH STREET,11694,0,4000,2112,1945,662500,2012-07-11
275255,4,BELLE HARBOR,16237,22,,A1,165 BEACH 127 STREET,11694,0,8000,2384,1930,1400000,2012-08-07
275256,4,BELLE HARBOR,16242,16,,A2,557  BEACH 130TH STREET,11694,0,4000,1870,1930,480000,2012-03-02
275257,4,BELLE HARBOR,16242,72,,A1,552 BEACH 131 STREET,11694,0,6000,3160,1930,0,2012-08-17
275258,4,BELLE HARBOR,16245,35,,A1,5-07 BEACH 133RD STREET,11694,0,4000,1404,1930,475000,2012-03-30
275259,4,BELLE HARBOR,16245,60,,A1,5-38 BEACH 134 STREET,11694,0,4000,2090,1940,775000,2012-07-06
275260,4,BELLE HARBOR,16246,37,,A1,134-16 CRONSTON AVENUE,11694,0,6000,3758,1930,700000,2012-05-25
275261,4,BELLE HARBOR,16247,51,,A1,532 BEACH 136 STREET,11694,0,4000,2678,1940,0,2012-09-13
275262,4,BELLE HARBOR,16248,15,,A1,533 BEACH 136TH STREET,11694,0,4000,1344,1940,500000,2012-12-28
275263,4,BELLE HARBOR,16248,49,,A1,536 BEACH 137TH STREET,11694,0,6000,1794,1930,835000,2012-07-25
275264,4,BELLE HARBOR,16254,13,,A1,455 BEACH 131 STREET,11694,0,4000,1550,1935,670000,2012-06-27
275265,4,BELLE HARBOR,16254,66,,A2,444 BEACH 132ND STREET,11694,0,4000,3229,1935,592000,2012-02-14
275266,4,BELLE HARBOR,16255,44,,A1,132-12 NEWPORT AVENUE,11694,0,3680,2170,1940,725000,2012-01-18
275267,4,BELLE HARBOR,16256,34,,A1,415 BEACH 133RD STREET,11694,0,3000,2614,1930,0,2012-04-17
275268,4,BELLE HARBOR,16259,17,,A1,447 BEACH 136TH STREET,11694,0,4000,2054,1925,0,2012-12-13
275269,4,BELLE HARBOR,16259,17,,A1,447 BEACH 136TH STREET,11694,0,4000,2054,1925,0,2012-12-07
275270,4,BELLE HARBOR,16260,43,,A1,137-14 NEWPORT AVENUE,11694,0,4000,1400,1950,700000,2012-06-29
275271,4,BELLE HARBOR,16260,54,,A1,4-26 BEACH 138 STREET,11694,0,6000,1600,1910,785000,2012-08-23
275272,4,BELLE HARBOR,16261,1,,A1,464 BEACH 139TH,11694,0,8400,2594,1940,0,2012-04-22
275273,4,BELLE HARBOR,16261,37,,A1,4-09 BEACH 138 STREET,11694,0,3000,1888,1920,590000,2012-06-14
275274,4,BELLE HARBOR,16262,65,,A2,450 BEACH 140 STREET,11694,0,4000,1500,1945,650000,2012-07-02
275275,4,BELLE HARBOR,16267,3,,A1,133-11 NEWPORT AVENUE,11694,0,4000,2770,1960,0,2012-05-02
275276,4,BELLE HARBOR,16270,59,,A1,2-18 BEACH 137 STREET,11694,0,6000,2060,1930,795000,2012-07-11
275277,4,BELLE HARBOR,16270,73,,A1,2-46 BEACH 137 STREET,11694,0,3000,2600,1930,0,2012-05-11
275278,4,BELLE HARBOR,16270,85,,A1,2-68 BEACH 137 STREET,11694,0,3000,2321,1935,680000,2012-08-24
275279,4,BELLE HARBOR,16271,50,,A1,137-14 ROCKAWAY BEACH BLVD,11694,0,4250,3532,1950,799500,2012-12-27
275280,4,BELLE HARBOR,16272,91,,A1,274 BEACH  139TH STREET,11694,0,6000,2200,1940,0,2012-06-04
275281,4,BELLE HARBOR,16272,91,,A1,274 BEACH 139TH,11694,0,6000,2200,1940,0,2012-04-19
275282,4,BELLE HARBOR,16273,11,,A2,273 BEACH 139TH STREET,11694,0,6000,4054,1950,970000,2012-04-16
275283,4,BELLE HARBOR,16274,21,,A1,257 BEACH 140 STREET,11694,0,6000,2316,1925,0,2012-06-28
275284,4,BELLE HARBOR,16274,30,,A1,239 BEACH 140 STREET,11694,0,6000,1750,1940,0,2012-01-19
275285,4,BELLE HARBOR,16274,91,,A1,274 BEACH 141 STREET,11694,0,6000,3135,1925,850000,2012-02-02
275286,4,BELLE HARBOR,16280,1,,A1,135-17 ROCKAWAY BEACH BLVD,11694,0,4735,4041,1930,0,2012-03-16
275287,4,BELLE HARBOR,16281,33,,A1,147 BEACH 136 STREET,11694,0,8000,4650,2002,0,2012-06-21
275288,4,BELLE HARBOR,16281,79,,A1,1-72 BEACH 137 STREET,11694,0,6000,4403,1935,10,2012-11-01
275289,4,BELLE HARBOR,16282,22,,A1,169 BEACH 137TH STREET,11694,0,4000,1990,1940,880000,2012-07-06
275290,4,BELLE HARBOR,16284,57,,A1,134 BEACH 140 STREET,11694,0,3673,3155,1930,1500000,2012-12-24
275291,4,BELLE HARBOR,16284,88,,A1,192 BEACH 140 STREET,11694,0,3000,2154,1935,625000,2012-07-03
275292,4,BELLE HARBOR,16285,15,,A1,185 BEACH 140TH STREET,11694,0,3000,1404,1940,0,2012-05-18
275293,4,BELLE HARBOR,16285,87,,A2,194 BEACH 141 STREET,11694,0,6000,4136,1960,1150000,2013-01-01
275331,4,BELLEROSE,7901,47,,A2,81-14 243 STREET,11426,0,4370,832,1955,0,2012-02-01
275332,4,BELLEROSE,7905,13,,A2,82-55 242ND   STREET,11426,0,4000,1098,1950,455000,2012-09-19
275333,4,BELLEROSE,7906,38,,A2,82-09 243RD STREET,11426,0,4000,795,1950,350000,2012-06-25
275334,4,BELLEROSE,7908,15,,A2,83-41 240TH   STREET,11426,0,4000,1080,1950,0,2012-12-14
